index ,code        ,current     ,time
 4257 ,588190.XSHG ,     0.868  ,2024-03-19 15:00:00
 4258 ,588200.XSHG ,     1.014  ,2024-03-19 15:00:00
 4259 ,588210.XSHG ,     0.836  ,2024-03-19 15:00:00
 4260 ,588220.XSHG ,     0.866  ,2024-03-19 15:00:00
 4261 ,588260.XSHG ,     0.97   ,2024-03-19 15:00:00
 4262 ,588280.XSHG ,     0.588  ,2024-03-19 15:00:00
 4263 ,588290.XSHG ,     0.991  ,2024-03-19 15:00:00
 4264 ,588300.XSHG ,     0.506  ,2024-03-19 15:00:00
 4265 ,588310.XSHG ,     0.562  ,2024-03-19 15:00:00
 4266 ,588320.XSHG ,     0.79   ,2024-03-19 15:00:00
 4267 ,588330.XSHG ,     0.507  ,2024-03-19 15:00:00
 4268 ,588350.XSHG ,     0.769  ,2024-03-19 15:00:00
 4269 ,588360.XSHG ,     0.531  ,2024-03-19 15:00:00
 4270 ,588370.XSHG ,     0.808  ,2024-03-19 15:00:00
 4271 ,588380.XSHG ,     0.507  ,2024-03-19 15:00:00
 4272 ,588390.XSHG ,     0.546  ,2024-03-19 15:00:00
 4273 ,588400.XSHG ,     0.5    ,2024-03-19 15:00:00
 4274 ,588460.XSHG ,     0.892  ,2024-03-19 15:00:00
 4275 ,588700.XSHG ,     0.927  ,2024-03-19 15:00:00
 4276 ,588800.XSHG ,     0.831  ,2024-03-19 15:00:00
 4277 ,588880.XSHG ,     0.833  ,2024-03-19 15:00:00
 4278 ,588900.XSHG ,     0.865  ,2024-03-19 15:00:00
 4279 ,600000.XSHG ,     7.01   ,2024-03-19 15:00:00
 4280 ,600004.XSHG ,    10.39   ,2024-03-19 15:00:00
 4281 ,600006.XSHG ,     8.61   ,2024-03-19 15:00:00
 4282 ,600007.XSHG ,    19.55   ,2024-03-19 15:00:00
 4283 ,600008.XSHG ,     2.78   ,2024-03-19 15:00:00
 4284 ,600009.XSHG ,    37.14   ,2024-03-19 15:00:00
 4285 ,600010.XSHG ,     1.7    ,2024-03-19 15:00:00
 4286 ,600011.XSHG ,     9.18   ,2024-03-19 15:00:00
 4287 ,600012.XSHG ,    13.48   ,2024-03-19 15:00:00
 4288 ,600015.XSHG ,     6.25   ,2024-03-19 15:00:00
 4289 ,600016.XSHG ,     3.95   ,2024-03-19 15:00:00
 4290 ,600017.XSHG ,     2.79   ,2024-03-19 15:00:00
 4291 ,600018.XSHG ,     5.26   ,2024-03-19 15:00:00
 4292 ,600019.XSHG ,     6.58   ,2024-03-19 15:00:00
 4293 ,600020.XSHG ,     3.72   ,2024-03-19 15:00:00
 4294 ,600021.XSHG ,     8.63   ,2024-03-19 15:00:00
 4295 ,600022.XSHG ,     1.38   ,2024-03-19 15:00:00
 4296 ,600023.XSHG ,     6.09   ,2024-03-19 15:00:00
 4297 ,600025.XSHG ,     9.4    ,2024-03-19 15:00:00
 4298 ,600026.XSHG ,    15.13   ,2024-03-19 15:00:00
 4299 ,600027.XSHG ,     6.54   ,2024-03-19 15:00:00
 4300 ,600028.XSHG ,     6.16   ,2024-03-19 15:00:00
 4301 ,600029.XSHG ,     5.74   ,2024-03-19 15:00:00
 4302 ,600030.XSHG ,    20.83   ,2024-03-19 15:00:00
 4303 ,600031.XSHG ,    14.15   ,2024-03-19 15:00:00
 4304 ,600032.XSHG ,     7.67   ,2024-03-19 15:00:00
 4305 ,600033.XSHG ,     3.32   ,2024-03-19 15:00:00
 4306 ,600035.XSHG ,     4.26   ,2024-03-19 15:00:00
 4307 ,600036.XSHG ,    30.79   ,2024-03-19 15:00:00
 4308 ,600037.XSHG ,     7.15   ,2024-03-19 15:00:00
 4309 ,600038.XSHG ,    41.27   ,2024-03-19 15:00:00
 4310 ,600039.XSHG ,     7.65   ,2024-03-19 15:00:00
 4311 ,600048.XSHG ,     9.32   ,2024-03-19 15:00:00
 4312 ,600050.XSHG ,     4.64   ,2024-03-19 15:00:00
 4313 ,600051.XSHG ,     6.05   ,2024-03-19 15:00:00
 4314 ,600052.XSHG ,     3.83   ,2024-03-19 15:00:00
 4315 ,600053.XSHG ,    18.79   ,2024-03-19 15:00:00
 4316 ,600054.XSHG ,    11.87   ,2024-03-19 15:00:00
 4317 ,600055.XSHG ,    15.8    ,2024-03-19 15:00:00
 4318 ,600056.XSHG ,    11.32   ,2024-03-19 15:00:00
 4319 ,600057.XSHG ,     6.62   ,2024-03-19 15:00:00
 4320 ,600058.XSHG ,     8.65   ,2024-03-19 15:00:00
 4321 ,600059.XSHG ,     8.92   ,2024-03-19 15:00:00
 4322 ,600060.XSHG ,    23.95   ,2024-03-19 15:00:00
 4323 ,600061.XSHG ,     6.73   ,2024-03-19 15:00:00
 4324 ,600062.XSHG ,    20.99   ,2024-03-19 15:00:00
 4325 ,600063.XSHG ,     4.05   ,2024-03-19 15:00:00
 4326 ,600064.XSHG ,     6.24   ,2024-03-19 15:00:00
 4327 ,600066.XSHG ,    18.8    ,2024-03-19 15:00:00
 4328 ,600067.XSHG ,     2.02   ,2024-03-19 15:00:00
 4329 ,600070.XSHG ,     2.05   ,2024-03-19 15:00:00
 4330 ,600071.XSHG ,    19.73   ,2024-03-19 15:00:00
 4331 ,600072.XSHG ,    17.07   ,2024-03-19 15:00:00
 4332 ,600073.XSHG ,     6.24   ,2024-03-19 15:00:00
 4333 ,600075.XSHG ,     4.03   ,2024-03-19 15:00:00
 4334 ,600076.XSHG ,     2.16   ,2024-03-19 15:00:00
 4335 ,600078.XSHG ,     5.96   ,2024-03-19 15:00:00
 4336 ,600079.XSHG ,    20.21   ,2024-03-19 15:00:00
 4337 ,600080.XSHG ,     7.22   ,2024-03-19 15:00:00
 4338 ,600081.XSHG ,    11.1    ,2024-03-19 15:00:00
 4339 ,600082.XSHG ,     2.69   ,2024-03-19 15:00:00
 4340 ,600083.XSHG ,     8.5    ,2024-03-19 15:00:00
 4341 ,600084.XSHG ,     6.49   ,2024-03-19 15:00:00
 4342 ,600085.XSHG ,    42.85   ,2024-03-19 15:00:00
 4343 ,600088.XSHG ,    22.11   ,2024-03-19 15:00:00
 4344 ,600089.XSHG ,    15.75   ,2024-03-19 15:00:00
 4345 ,600094.XSHG ,     2.94   ,2024-03-19 15:00:00
 4346 ,600095.XSHG ,     7.36   ,2024-03-19 15:00:00
 4347 ,600096.XSHG ,    19.4    ,2024-03-19 15:00:00
 4348 ,600097.XSHG ,     8.4    ,2024-03-19 15:00:00
 4349 ,600098.XSHG ,     5.92   ,2024-03-19 15:00:00
 4350 ,600099.XSHG ,     8.22   ,2024-03-19 15:00:00
 4351 ,600100.XSHG ,     6.92   ,2024-03-19 15:00:00
 4352 ,600101.XSHG ,     7.45   ,2024-03-19 15:00:00
 4353 ,600103.XSHG ,     2.16   ,2024-03-19 15:00:00
 4354 ,600104.XSHG ,    14.74   ,2024-03-19 15:00:00
 4355 ,600105.XSHG ,     5.28   ,2024-03-19 15:00:00
 4356 ,600106.XSHG ,     5.86   ,2024-03-19 15:00:00
 4357 ,600107.XSHG ,     5.14   ,2024-03-19 15:00:00
 4358 ,600108.XSHG ,     2.8    ,2024-03-19 15:00:00
 4359 ,600109.XSHG ,     8.95   ,2024-03-19 15:00:00
 4360 ,600110.XSHG ,     4.84   ,2024-03-19 15:00:00
 4361 ,600111.XSHG ,    20.51   ,2024-03-19 15:00:00
 4362 ,600112.XSHG ,     2.26   ,2024-03-19 15:00:00
 4363 ,600113.XSHG ,     7.2    ,2024-03-19 15:00:00
 4364 ,600114.XSHG ,    15.26   ,2024-03-19 15:00:00
 4365 ,600115.XSHG ,     3.75   ,2024-03-19 15:00:00
 4366 ,600116.XSHG ,     7.43   ,2024-03-19 15:00:00
 4367 ,600117.XSHG ,     3.2    ,2024-03-19 15:00:00
 4368 ,600118.XSHG ,    26.21   ,2024-03-19 15:00:00
 4369 ,600119.XSHG ,     7.5    ,2024-03-19 15:00:00
 4370 ,600120.XSHG ,     3.74   ,2024-03-19 15:00:00
 4371 ,600121.XSHG ,     3.7    ,2024-03-19 15:00:00
 4372 ,600123.XSHG ,    11.37   ,2024-03-19 15:00:00
 4373 ,600125.XSHG ,     5.69   ,2024-03-19 15:00:00
 4374 ,600126.XSHG ,     5.33   ,2024-03-19 15:00:00
 4375 ,600127.XSHG ,     6.84   ,2024-03-19 15:00:00
 4376 ,600128.XSHG ,     7.64   ,2024-03-19 15:00:00
 4377 ,600129.XSHG ,    36.39   ,2024-03-19 15:00:00
 4378 ,600130.XSHG ,     3.95   ,2024-03-19 15:00:00
 4379 ,600131.XSHG ,    19.05   ,2024-03-19 15:00:00
 4380 ,600132.XSHG ,    68.86   ,2024-03-19 15:00:00
 4381 ,600133.XSHG ,    13.04   ,2024-03-19 15:00:00
 4382 ,600135.XSHG ,     6.34   ,2024-03-19 15:00:00
 4383 ,600136.XSHG ,     1.85   ,2024-03-19 15:00:00
 4384 ,600137.XSHG ,    14.09   ,2024-03-19 15:00:00
 4385 ,600138.XSHG ,    10.78   ,2024-03-19 15:00:00
 4386 ,600141.XSHG ,    18.68   ,2024-03-19 15:00:00
 4387 ,600143.XSHG ,     7.2    ,2024-03-19 15:00:00
 4388 ,600148.XSHG ,    13.97   ,2024-03-19 15:00:00
 4389 ,600149.XSHG ,     4.2    ,2024-03-19 15:00:00
 4390 ,600150.XSHG ,    34.78   ,2024-03-19 15:00:00
 4391 ,600151.XSHG ,     5.75   ,2024-03-19 15:00:00
 4392 ,600152.XSHG ,     6.44   ,2024-03-19 15:00:00
 4393 ,600153.XSHG ,    10.25   ,2024-03-19 15:00:00
 4394 ,600155.XSHG ,     7.76   ,2024-03-19 15:00:00
 4395 ,600156.XSHG ,     4.3    ,2024-03-19 15:00:00
 4396 ,600157.XSHG ,     1.37   ,2024-03-19 15:00:00
 4397 ,600158.XSHG ,     8.23   ,2024-03-19 15:00:00
 4398 ,600159.XSHG ,     2.77   ,2024-03-19 15:00:00
 4399 ,600160.XSHG ,    22.18   ,2024-03-19 15:00:00
 4400 ,600161.XSHG ,    27.17   ,2024-03-19 15:00:00
 4401 ,600162.XSHG ,     1.56   ,2024-03-19 15:00:00
 4402 ,600163.XSHG ,     4.32   ,2024-03-19 15:00:00
 4403 ,600165.XSHG ,     2.26   ,2024-03-19 15:00:00
 4404 ,600166.XSHG ,     2.83   ,2024-03-19 15:00:00
 4405 ,600167.XSHG ,     5.87   ,2024-03-19 15:00:00
 4406 ,600168.XSHG ,     5.79   ,2024-03-19 15:00:00
 4407 ,600169.XSHG ,     2.33   ,2024-03-19 15:00:00
 4408 ,600170.XSHG ,     2.42   ,2024-03-19 15:00:00
 4409 ,600171.XSHG ,    13.61   ,2024-03-19 15:00:00
 4410 ,600172.XSHG ,     3.42   ,2024-03-19 15:00:00
 4411 ,600173.XSHG ,     4.03   ,2024-03-19 15:00:00
 4412 ,600176.XSHG ,    10.1    ,2024-03-19 15:00:00
 4413 ,600177.XSHG ,     7.07   ,2024-03-19 15:00:00
 4414 ,600178.XSHG ,    13.32   ,2024-03-19 15:00:00
 4415 ,600179.XSHG ,     2.27   ,2024-03-19 15:00:00
 4416 ,600180.XSHG ,     5.19   ,2024-03-19 15:00:00
 4417 ,600182.XSHG ,    14.2    ,2024-03-19 15:00:00
 4418 ,600183.XSHG ,    18.01   ,2024-03-19 15:00:00
 4419 ,600184.XSHG ,    10.04   ,2024-03-19 15:00:00
 4420 ,600185.XSHG ,     6.22   ,2024-03-19 15:00:00
 4421 ,600186.XSHG ,     5.14   ,2024-03-19 15:00:00
 4422 ,600187.XSHG ,     2.42   ,2024-03-19 15:00:00
 4423 ,600188.XSHG ,    23.7    ,2024-03-19 15:00:00
 4424 ,600189.XSHG ,     9.24   ,2024-03-19 15:00:00
 4425 ,600190.XSHG ,     2.53   ,2024-03-19 15:00:00
 4426 ,600191.XSHG ,     5.12   ,2024-03-19 15:00:00
 4427 ,600192.XSHG ,     4.63   ,2024-03-19 15:00:00
 4428 ,600193.XSHG ,     4.3    ,2024-03-19 15:00:00
 4429 ,600195.XSHG ,     9.48   ,2024-03-19 15:00:00
 4430 ,600196.XSHG ,    24.8    ,2024-03-19 15:00:00
 4431 ,600197.XSHG ,    22.76   ,2024-03-19 15:00:00
 4432 ,600198.XSHG ,     6.06   ,2024-03-19 15:00:00
 4433 ,600199.XSHG ,    17.66   ,2024-03-19 15:00:00
 4434 ,600200.XSHG ,     9.3    ,2024-03-19 15:00:00
 4435 ,600201.XSHG ,     8.77   ,2024-03-19 15:00:00
 4436 ,600202.XSHG ,     4.9    ,2024-03-19 15:00:00
 4437 ,600203.XSHG ,     7.36   ,2024-03-19 15:00:00
 4438 ,600206.XSHG ,    11.45   ,2024-03-19 15:00:00
 4439 ,600207.XSHG ,     5.77   ,2024-03-19 15:00:00
 4440 ,600208.XSHG ,     2.13   ,2024-03-19 15:00:00
 4441 ,600210.XSHG ,     4.91   ,2024-03-19 15:00:00
 4442 ,600211.XSHG ,    46.25   ,2024-03-19 15:00:00
 4443 ,600212.XSHG ,     7.14   ,2024-03-19 15:00:00
 4444 ,600213.XSHG ,     6.67   ,2024-03-19 15:00:00
 4445 ,600215.XSHG ,     9.8    ,2024-03-19 15:00:00
 4446 ,600216.XSHG ,     9.63   ,2024-03-19 15:00:00
 4447 ,600217.XSHG ,     4.85   ,2024-03-19 15:00:00
 4448 ,600218.XSHG ,     8.25   ,2024-03-19 15:00:00
 4449 ,600219.XSHG ,     3.34   ,2024-03-19 15:00:00
 4450 ,600220.XSHG ,     1.83   ,2024-03-19 15:00:00
 4451 ,600221.XSHG ,     1.41   ,2024-03-19 15:00:00
 4452 ,600222.XSHG ,     5.32   ,2024-03-19 15:00:00
 4453 ,600223.XSHG ,     9.69   ,2024-03-19 15:00:00
 4454 ,600225.XSHG ,     3.26   ,2024-03-19 15:00:00
 4455 ,600226.XSHG ,     2.42   ,2024-03-19 15:00:00
 4456 ,600227.XSHG ,     2.17   ,2024-03-19 15:00:00
 4457 ,600228.XSHG ,     6.77   ,2024-03-19 15:00:00
 4458 ,600229.XSHG ,     7.62   ,2024-03-19 15:00:00
 4459 ,600230.XSHG ,    11.03   ,2024-03-19 15:00:00
 4460 ,600231.XSHG ,     1.85   ,2024-03-19 15:00:00
 4461 ,600232.XSHG ,     4.86   ,2024-03-19 15:00:00
 4462 ,600233.XSHG ,    14.63   ,2024-03-19 15:00:00
 4463 ,600234.XSHG ,     5.66   ,2024-03-19 15:00:00
 4464 ,600235.XSHG ,     5.05   ,2024-03-19 15:00:00
 4465 ,600236.XSHG ,     5.78   ,2024-03-19 15:00:00
 4466 ,600237.XSHG ,     5.97   ,2024-03-19 15:00:00
 4467 ,600238.XSHG ,     9.24   ,2024-03-19 15:00:00
 4468 ,600239.XSHG ,     2.35   ,2024-03-19 15:00:00
 4469 ,600241.XSHG ,     7.52   ,2024-03-19 15:00:00
 4470 ,600243.XSHG ,     3.82   ,2024-03-19 15:00:00
 4471 ,600246.XSHG ,     7.52   ,2024-03-19 15:00:00
 4472 ,600248.XSHG ,     4.04   ,2024-03-19 15:00:00
 4473 ,600249.XSHG ,     4.86   ,2024-03-19 15:00:00
 4474 ,600250.XSHG ,     8.7    ,2024-03-19 15:00:00
 4475 ,600251.XSHG ,     8.15   ,2024-03-19 15:00:00
 4476 ,600252.XSHG ,     2.36   ,2024-03-19 15:00:00
 4477 ,600255.XSHG ,     1.88   ,2024-03-19 15:00:00
 4478 ,600256.XSHG ,     7.53   ,2024-03-19 15:00:00
 4479 ,600257.XSHG ,     5.63   ,2024-03-19 15:00:00
 4480 ,600258.XSHG ,    15.06   ,2024-03-19 15:00:00
 4481 ,600259.XSHG ,    31.53   ,2024-03-19 15:00:00
 4482 ,600261.XSHG ,     3.05   ,2024-03-19 15:00:00
 4483 ,600262.XSHG ,    15.91   ,2024-03-19 15:00:00
 4484 ,600265.XSHG ,    16.64   ,2024-03-19 15:00:00
 4485 ,600266.XSHG ,     4.05   ,2024-03-19 15:00:00
 4486 ,600267.XSHG ,     7.97   ,2024-03-19 15:00:00
 4487 ,600268.XSHG ,     6.78   ,2024-03-19 15:00:00
 4488 ,600269.XSHG ,     4.6    ,2024-03-19 15:00:00
 4489 ,600271.XSHG ,    10.0    ,2024-03-19 15:00:00
 4490 ,600272.XSHG ,    11.04   ,2024-03-19 15:00:00
 4491 ,600273.XSHG ,     8.11   ,2024-03-19 15:00:00
 4492 ,600276.XSHG ,    45.97   ,2024-03-19 15:00:00
 4493 ,600277.XSHG ,     2.43   ,2024-03-19 15:00:00
 4494 ,600278.XSHG ,     6.2    ,2024-03-19 15:00:00
 4495 ,600279.XSHG ,     4.18   ,2024-03-19 15:00:00
 4496 ,600280.XSHG ,     3.26   ,2024-03-19 15:00:00
 4497 ,600281.XSHG ,     3.76   ,2024-03-19 15:00:00
 4498 ,600282.XSHG ,     4.53   ,2024-03-19 15:00:00
 4499 ,600283.XSHG ,    11.9    ,2024-03-19 15:00:00
 4500 ,600284.XSHG ,     6.07   ,2024-03-19 15:00:00
 4501 ,600285.XSHG ,    20.44   ,2024-03-19 15:00:00
 4502 ,600287.XSHG ,     4.98   ,2024-03-19 15:00:00
 4503 ,600288.XSHG ,     9.66   ,2024-03-19 15:00:00
 4504 ,600289.XSHG ,     1.6    ,2024-03-19 15:00:00
 4505 ,600292.XSHG ,     5.32   ,2024-03-19 15:00:00
 4506 ,600293.XSHG ,     2.95   ,2024-03-19 15:00:00
 4507 ,600295.XSHG ,    10.57   ,2024-03-19 15:00:00
 4508 ,600297.XSHG ,     1.59   ,2024-03-19 15:00:00
 4509 ,600298.XSHG ,    30.28   ,2024-03-19 15:00:00
 4510 ,600299.XSHG ,     8.58   ,2024-03-19 15:00:00
 4511 ,600300.XSHG ,     2.88   ,2024-03-19 15:00:00
 4512 ,600301.XSHG ,    14.87   ,2024-03-19 15:00:00
 4513 ,600302.XSHG ,     4.7    ,2024-03-19 15:00:00
 4514 ,600303.XSHG ,     3.51   ,2024-03-19 15:00:00
 4515 ,600305.XSHG ,     8.36   ,2024-03-19 15:00:00
 4516 ,600306.XSHG ,     5.49   ,2024-03-19 15:00:00
 4517 ,600307.XSHG ,     1.42   ,2024-03-19 15:00:00
 4518 ,600308.XSHG ,     3.5    ,2024-03-19 15:00:00
 4519 ,600309.XSHG ,    78.58   ,2024-03-19 15:00:00
 4520 ,600310.XSHG ,     3.54   ,2024-03-19 15:00:00
 4521 ,600312.XSHG ,    14.67   ,2024-03-19 15:00:00
 4522 ,600313.XSHG ,     7.45   ,2024-03-19 15:00:00
 4523 ,600315.XSHG ,    19.41   ,2024-03-19 15:00:00
 4524 ,600316.XSHG ,    18.9    ,2024-03-19 15:00:00
 4525 ,600318.XSHG ,     7.44   ,2024-03-19 15:00:00
 4526 ,600319.XSHG ,     4.44   ,2024-03-19 15:00:00
 4527 ,600320.XSHG ,     3.34   ,2024-03-19 15:00:00
 4528 ,600321.XSHG ,     1.35   ,2024-03-19 15:00:00
 4529 ,600322.XSHG ,     1.84   ,2024-03-19 15:00:00
 4530 ,600323.XSHG ,    16.29   ,2024-03-19 15:00:00
 4531 ,600325.XSHG ,     6.82   ,2024-03-19 15:00:00
 4532 ,600326.XSHG ,     4.03   ,2024-03-19 15:00:00
 4533 ,600327.XSHG ,     4.15   ,2024-03-19 15:00:00
 4534 ,600328.XSHG ,     7.79   ,2024-03-19 15:00:00
 4535 ,600329.XSHG ,    29.5    ,2024-03-19 15:00:00
 4536 ,600330.XSHG ,     8.72   ,2024-03-19 15:00:00
 4537 ,600331.XSHG ,     6.86   ,2024-03-19 15:00:00
 4538 ,600332.XSHG ,    29.09   ,2024-03-19 15:00:00
 4539 ,600333.XSHG ,     4.2    ,2024-03-19 15:00:00
 4540 ,600335.XSHG ,     7.7    ,2024-03-19 15:00:00
 4541 ,600336.XSHG ,     4.89   ,2024-03-19 15:00:00
 4542 ,600337.XSHG ,     2.46   ,2024-03-19 15:00:00
 4543 ,600338.XSHG ,    10.38   ,2024-03-19 15:00:00
 4544 ,600339.XSHG ,     3.18   ,2024-03-19 15:00:00
 4545 ,600340.XSHG ,     1.46   ,2024-03-19 15:00:00
 4546 ,600343.XSHG ,     8.63   ,2024-03-19 15:00:00
 4547 ,600345.XSHG ,    22.85   ,2024-03-19 15:00:00
 4548 ,600346.XSHG ,    13.14   ,2024-03-19 15:00:00
 4549 ,600348.XSHG ,     9.79   ,2024-03-19 15:00:00
 4550 ,600350.XSHG ,     8.03   ,2024-03-19 15:00:00
 4551 ,600351.XSHG ,     6.31   ,2024-03-19 15:00:00
 4552 ,600352.XSHG ,     8.53   ,2024-03-19 15:00:00
 4553 ,600353.XSHG ,     7.92   ,2024-03-19 15:00:00
 4554 ,600354.XSHG ,     5.96   ,2024-03-19 15:00:00
 4555 ,600355.XSHG ,     4.46   ,2024-03-19 15:00:00
 4556 ,600356.XSHG ,     7.08   ,2024-03-19 15:00:00
 4557 ,600358.XSHG ,     4.06   ,2024-03-19 15:00:00
 4558 ,600359.XSHG ,     6.53   ,2024-03-19 15:00:00
 4559 ,600360.XSHG ,     6.58   ,2024-03-19 15:00:00
 4560 ,600361.XSHG ,     4.25   ,2024-03-19 15:00:00
 4561 ,600362.XSHG ,    22.9    ,2024-03-19 15:00:00
 4562 ,600363.XSHG ,    31.46   ,2024-03-19 15:00:00
 4563 ,600365.XSHG ,     3.03   ,2024-03-19 15:00:00
 4564 ,600366.XSHG ,     6.61   ,2024-03-19 15:00:00
 4565 ,600367.XSHG ,    11.03   ,2024-03-19 15:00:00
 4566 ,600368.XSHG ,     3.92   ,2024-03-19 15:00:00
 4567 ,600369.XSHG ,     4.06   ,2024-03-19 15:00:00
 4568 ,600370.XSHG ,     2.02   ,2024-03-19 15:00:00
 4569 ,600371.XSHG ,     8.88   ,2024-03-19 15:00:00
 4570 ,600372.XSHG ,    12.1    ,2024-03-19 15:00:00
 4571 ,600373.XSHG ,    16.69   ,2024-03-19 15:00:00
 4572 ,600375.XSHG ,     5.28   ,2024-03-19 15:00:00
 4573 ,600376.XSHG ,     2.65   ,2024-03-19 15:00:00
 4574 ,600377.XSHG ,    11.55   ,2024-03-19 15:00:00
 4575 ,600378.XSHG ,    31.84   ,2024-03-19 15:00:00
 4576 ,600379.XSHG ,     8.87   ,2024-03-19 15:00:00
 4577 ,600380.XSHG ,    11.71   ,2024-03-19 15:00:00
 4578 ,600381.XSHG ,     6.14   ,2024-03-19 15:00:00
 4579 ,600382.XSHG ,     4.33   ,2024-03-19 15:00:00
 4580 ,600383.XSHG ,     4.0    ,2024-03-19 15:00:00
 4581 ,600386.XSHG ,     3.86   ,2024-03-19 15:00:00
 4582 ,600387.XSHG ,     5.92   ,2024-03-19 15:00:00
 4583 ,600388.XSHG ,    12.71   ,2024-03-19 15:00:00
 4584 ,600389.XSHG ,    13.98   ,2024-03-19 15:00:00
 4585 ,600390.XSHG ,     4.96   ,2024-03-19 15:00:00
 4586 ,600391.XSHG ,    17.68   ,2024-03-19 15:00:00
 4587 ,600392.XSHG ,    10.19   ,2024-03-19 15:00:00
 4588 ,600395.XSHG ,     6.14   ,2024-03-19 15:00:00
 4589 ,600396.XSHG ,     2.51   ,2024-03-19 15:00:00
 4590 ,600397.XSHG ,     2.49   ,2024-03-19 15:00:00
 4591 ,600398.XSHG ,     8.56   ,2024-03-19 15:00:00
 4592 ,600399.XSHG ,     6.53   ,2024-03-19 15:00:00
 4593 ,600400.XSHG ,     2.53   ,2024-03-19 15:00:00
 4594 ,600403.XSHG ,     3.5    ,2024-03-19 15:00:00
 4595 ,600405.XSHG ,     4.79   ,2024-03-19 15:00:00
 4596 ,600406.XSHG ,    24.38   ,2024-03-19 15:00:00
 4597 ,600408.XSHG ,     2.03   ,2024-03-19 15:00:00
 4598 ,600409.XSHG ,     5.06   ,2024-03-19 15:00:00
 4599 ,600410.XSHG ,     6.06   ,2024-03-19 15:00:00
 4600 ,600415.XSHG ,     9.02   ,2024-03-19 15:00:00
 4601 ,600416.XSHG ,    13.86   ,2024-03-19 15:00:00
 4602 ,600418.XSHG ,    18.56   ,2024-03-19 15:00:00
 4603 ,600419.XSHG ,    10.49   ,2024-03-19 15:00:00
 4604 ,600420.XSHG ,     9.06   ,2024-03-19 15:00:00
 4605 ,600421.XSHG ,     8.1    ,2024-03-19 15:00:00
 4606 ,600422.XSHG ,    20.76   ,2024-03-19 15:00:00
 4607 ,600423.XSHG ,     2.92   ,2024-03-19 15:00:00
 4608 ,600425.XSHG ,     3.84   ,2024-03-19 15:00:00
 4609 ,600426.XSHG ,    24.99   ,2024-03-19 15:00:00
 4610 ,600428.XSHG ,     5.87   ,2024-03-19 15:00:00
 4611 ,600429.XSHG ,     4.16   ,2024-03-19 15:00:00
 4612 ,600433.XSHG ,     2.96   ,2024-03-19 15:00:00
 4613 ,600435.XSHG ,     9.62   ,2024-03-19 15:00:00
 4614 ,600436.XSHG ,   236.08   ,2024-03-19 15:00:00
 4615 ,600438.XSHG ,    26.33   ,2024-03-19 15:00:00
 4616 ,600439.XSHG ,     3.09   ,2024-03-19 15:00:00
 4617 ,600444.XSHG ,    12.83   ,2024-03-19 15:00:00
 4618 ,600446.XSHG ,    13.02   ,2024-03-19 15:00:00
 4619 ,600448.XSHG ,     2.64   ,2024-03-19 15:00:00
 4620 ,600449.XSHG ,    17.37   ,2024-03-19 15:00:00
 4621 ,600452.XSHG ,    12.33   ,2024-03-19 15:00:00
 4622 ,600455.XSHG ,    20.43   ,2024-03-19 15:00:00
 4623 ,600456.XSHG ,    28.71   ,2024-03-19 15:00:00
 4624 ,600458.XSHG ,    10.19   ,2024-03-19 15:00:00
 4625 ,600459.XSHG ,    15.08   ,2024-03-19 15:00:00
 4626 ,600460.XSHG ,    21.54   ,2024-03-19 15:00:00
 4627 ,600461.XSHG ,     9.43   ,2024-03-19 15:00:00
 4628 ,600462.XSHG ,     2.71   ,2024-03-19 15:00:00
 4629 ,600463.XSHG ,     7.68   ,2024-03-19 15:00:00
 4630 ,600467.XSHG ,     2.09   ,2024-03-19 15:00:00
 4631 ,600468.XSHG ,     5.15   ,2024-03-19 15:00:00
 4632 ,600469.XSHG ,     5.74   ,2024-03-19 15:00:00
 4633 ,600470.XSHG ,     4.54   ,2024-03-19 15:00:00
 4634 ,600475.XSHG ,    11.24   ,2024-03-19 15:00:00
 4635 ,600476.XSHG ,    16.41   ,2024-03-19 15:00:00
 4636 ,600477.XSHG ,     2.93   ,2024-03-19 15:00:00
 4637 ,600478.XSHG ,     4.44   ,2024-03-19 15:00:00
 4638 ,600479.XSHG ,    10.6    ,2024-03-19 15:00:00
 4639 ,600480.XSHG ,    10.13   ,2024-03-19 15:00:00
 4640 ,600481.XSHG ,     8.21   ,2024-03-19 15:00:00
 4641 ,600482.XSHG ,    20.09   ,2024-03-19 15:00:00
 4642 ,600483.XSHG ,     9.8    ,2024-03-19 15:00:00
 4643 ,600486.XSHG ,    53.13   ,2024-03-19 15:00:00
 4644 ,600487.XSHG ,    13.03   ,2024-03-19 15:00:00
 4645 ,600488.XSHG ,     4.12   ,2024-03-19 15:00:00
 4646 ,600489.XSHG ,    11.87   ,2024-03-19 15:00:00
 4647 ,600490.XSHG ,     2.83   ,2024-03-19 15:00:00
 4648 ,600491.XSHG ,     2.98   ,2024-03-19 15:00:00
 4649 ,600493.XSHG ,     5.75   ,2024-03-19 15:00:00
 4650 ,600495.XSHG ,     3.81   ,2024-03-19 15:00:00
 4651 ,600496.XSHG ,     2.92   ,2024-03-19 15:00:00
 4652 ,600497.XSHG ,     5.58   ,2024-03-19 15:00:00
 4653 ,600498.XSHG ,    20.55   ,2024-03-19 15:00:00
 4654 ,600499.XSHG ,    11.28   ,2024-03-19 15:00:00
 4655 ,600500.XSHG ,     4.32   ,2024-03-19 15:00:00
